date,sunset,season,year,week,radar,sunset_timestamp,closest_file
2009-04-21,2009-04-22 05:03:52,spring,2009,16,KRIW,1240376632,KRIW20090422_050600_V03.gz
2009-04-22,2009-04-23 05:05:01,spring,2009,16,KRIW,1240463101,KRIW20090423_050402_V03.gz
2009-04-23,2009-04-24 05:06:11,spring,2009,17,KRIW,1240549571,KRIW20090424_050758_V03.gz
2009-04-24,2009-04-25 05:07:21,spring,2009,17,KRIW,1240636041,KRIW20090425_050741_V03.gz
2009-04-25,2009-04-26 05:08:30,spring,2009,17,KRIW,1240722510,KRIW20090426_050649_V03.gz
2009-04-26,2009-04-27 05:09:40,spring,2009,17,KRIW,1240808980,KRIW20090427_050731_V03.gz
2009-04-27,2009-04-28 05:10:49,spring,2009,17,KRIW,1240895449,KRIW20090428_051045_V03.gz
2009-04-28,2009-04-29 05:11:58,spring,2009,17,KRIW,1240981918,KRIW20090429_051325_V03.gz
2009-04-29,2009-04-30 05:13:07,spring,2009,17,KRIW,1241068387,KRIW20090430_051155_V03.gz
2009-04-30,2009-05-01 05:14:16,spring,2009,18,KRIW,1241154856,KRIW20090501_051335_V03.gz
2009-05-01,2009-05-02 05:15:25,spring,2009,18,KRIW,1241241325,KRIW20090502_051645_V03.gz
2009-05-02,2009-05-03 05:16:34,spring,2009,18,KRIW,1241327794,KRIW20090503_051414_V03.gz
2009-05-03,2009-05-04 05:17:42,spring,2009,18,KRIW,1241414262,KRIW20090504_051807_V03.gz
2009-05-04,2009-05-05 05:18:50,spring,2009,18,KRIW,1241500730,KRIW20090505_052203_V03.gz
2009-05-05,2009-05-06 05:19:58,spring,2009,18,KRIW,1241587198,KRIW20090506_051930_V03.gz
2009-05-06,2009-05-07 05:21:06,spring,2009,18,KRIW,1241673666,KRIW20090507_052233_V03.gz
2009-05-07,2009-05-08 05:22:13,spring,2009,19,KRIW,1241760133,KRIW20090508_052302_V03.gz
2009-05-08,2009-05-09 05:23:20,spring,2009,19,KRIW,1241846600,KRIW20090509_052210_V03.gz
2009-05-09,2009-05-10 05:24:27,spring,2009,19,KRIW,1241933067,KRIW20090510_052716_V03.gz
2009-05-10,2009-05-11 05:25:33,spring,2009,19,KRIW,1242019533,KRIW20090511_052201_V03.gz
2009-05-11,2009-05-12 05:26:39,spring,2009,19,KRIW,1242105999,KRIW20090512_053056_V03.gz
2009-05-12,2009-05-13 05:27:44,spring,2009,19,KRIW,1242192464,KRIW20090513_052717_V03.gz
2009-05-13,2009-05-14 05:28:49,spring,2009,19,KRIW,1242278929,KRIW20090514_052440_V03.gz
2009-05-14,2009-05-15 05:29:53,spring,2009,20,KRIW,1242365393,KRIW20090515_053009_V03.gz
2009-05-15,2009-05-16 05:30:57,spring,2009,20,KRIW,1242451857,KRIW20090516_053249_V03.gz
2009-05-16,2009-05-17 05:32:00,spring,2009,20,KRIW,1242538320,KRIW20090517_053046_V03.gz
2009-05-17,2009-05-18 05:33:02,spring,2009,20,KRIW,1242624782,KRIW20090518_053605_V03.gz
2009-05-18,2009-05-19 05:34:04,spring,2009,20,KRIW,1242711244,KRIW20090519_052951_V03.gz
2009-05-19,2009-05-20 05:35:05,spring,2009,20,KRIW,1242797705,KRIW20090520_053629_V03.gz
2009-05-20,2009-05-21 05:36:05,spring,2009,20,KRIW,1242884165,KRIW20090521_053527_V03.gz
2009-05-21,2009-05-22 05:37:05,spring,2009,21,KRIW,1242970625,KRIW20090522_053308_V03.gz
2009-05-22,2009-05-23 05:38:03,spring,2009,21,KRIW,1243057083,KRIW20090523_053553_V03.gz
2009-05-23,2009-05-24 05:39:01,spring,2009,21,KRIW,1243143541,KRIW20090524_053943_V03.gz
2009-05-24,2009-05-25 05:39:57,spring,2009,21,KRIW,1243229997,KRIW20090525_053914_V03.gz
2009-05-25,2009-05-26 05:40:53,spring,2009,21,KRIW,1243316453,KRIW20090526_053850_V03.gz
2009-05-26,2009-05-27 05:41:48,spring,2009,21,KRIW,1243402908,KRIW20090527_053723_V03.gz
2009-05-27,2009-05-28 05:42:41,spring,2009,21,KRIW,1243489361,KRIW20090528_054132_V03.gz
2009-05-28,2009-05-29 05:43:34,spring,2009,22,KRIW,1243575814,KRIW20090529_054624_V03.gz
2009-05-29,2009-05-30 05:44:25,spring,2009,22,KRIW,1243662265,KRIW20090530_054552_V03.gz
2009-05-30,2009-05-31 05:45:15,spring,2009,22,KRIW,1243748715,KRIW20090531_054619_V03.gz
2009-05-31,2009-06-01 05:46:04,spring,2009,22,KRIW,1243835164,KRIW20090601_054529_V03.gz
2009-06-01,2009-06-02 05:46:51,spring,2009,22,KRIW,1243921611,KRIW20090602_054733_V03.gz
2009-06-02,2009-06-03 05:47:37,spring,2009,22,KRIW,1244008057,KRIW20090603_054810_V03.gz
2009-06-03,2009-06-04 05:48:22,spring,2009,22,KRIW,1244094502,KRIW20090604_054815_V03.gz
2009-06-04,2009-06-05 05:49:05,spring,2009,23,KRIW,1244180945,KRIW20090605_054958_V03.gz
2009-06-05,2009-06-06 05:49:47,spring,2009,23,KRIW,1244267387,KRIW20090606_054751_V03.gz
2009-06-06,2009-06-07 05:50:27,spring,2009,23,KRIW,1244353827,KRIW20090607_054952_V03.gz
2009-06-07,2009-06-08 05:51:05,spring,2009,23,KRIW,1244440265,KRIW20090608_055158_V03.gz
2009-06-08,2009-06-09 05:51:42,spring,2009,23,KRIW,1244526702,KRIW20090609_055046_V03.gz
2009-06-09,2009-06-10 05:52:17,spring,2009,23,KRIW,1244613137,KRIW20090610_055122_V03.gz
2009-06-10,2009-06-11 05:52:51,spring,2009,23,KRIW,1244699571,KRIW20090611_055421_V03.gz
2009-06-11,2009-06-12 05:53:23,spring,2009,24,KRIW,1244786003,KRIW20090612_055331_V03.gz
2009-06-12,2009-06-13 05:53:53,spring,2009,24,KRIW,1244872433,KRIW20090613_055307_V03.gz
2009-06-13,2009-06-14 05:54:21,spring,2009,24,KRIW,1244958861,KRIW20090614_055506_V03.gz
2009-06-14,2009-06-15 05:54:47,spring,2009,24,KRIW,1245045287,
2009-06-15,2009-06-16 05:55:11,spring,2009,24,KRIW,1245131711,
2010-03-01,2010-03-02 04:03:14,spring,2010,9,KRIW,1267502594,KRIW20100302_040629_V03.gz
2010-03-02,2010-03-03 04:04:29,spring,2010,9,KRIW,1267589069,KRIW20100303_040642_V03.gz
2010-03-03,2010-03-04 04:05:43,spring,2010,9,KRIW,1267675543,KRIW20100304_040644_V03.gz
2010-03-04,2010-03-05 04:06:58,spring,2010,9,KRIW,1267762018,KRIW20100305_040647_V03.gz
2010-03-05,2010-03-06 04:08:12,spring,2010,10,KRIW,1267848492,KRIW20100306_040729_V03.gz
2010-03-06,2010-03-07 04:09:26,spring,2010,10,KRIW,1267934966,KRIW20100307_041222_V03.gz
2010-03-07,2010-03-08 04:10:39,spring,2010,10,KRIW,1268021439,KRIW20100308_041140_V03.gz
2010-03-08,2010-03-09 04:11:53,spring,2010,10,KRIW,1268107913,KRIW20100309_040755_V03.gz
2010-03-09,2010-03-10 04:13:06,spring,2010,10,KRIW,1268194386,KRIW20100310_041749_V03.gz
2010-03-10,2010-03-11 04:14:19,spring,2010,10,KRIW,1268280859,KRIW20100311_041715_V03.gz
2010-03-11,2010-03-12 04:15:31,spring,2010,10,KRIW,1268367331,KRIW20100312_041751_V03.gz
2010-03-12,2010-03-13 04:16:44,spring,2010,11,KRIW,1268453804,KRIW20100313_041808_V03.gz
2010-03-13,2010-03-14 04:17:56,spring,2010,11,KRIW,1268540276,KRIW20100314_041517_V03.gz
2010-03-14,2010-03-15 04:19:08,spring,2010,11,KRIW,1268626748,KRIW20100315_041526_V03.gz
2010-03-15,2010-03-16 04:20:20,spring,2010,11,KRIW,1268713220,KRIW20100316_042506_V03.gz
2010-03-16,2010-03-17 04:21:31,spring,2010,11,KRIW,1268799691,KRIW20100317_042151_V03.gz
2010-03-17,2010-03-18 04:22:43,spring,2010,11,KRIW,1268886163,KRIW20100318_042231_V03.gz
2010-03-18,2010-03-19 04:23:54,spring,2010,11,KRIW,1268972634,KRIW20100319_042158_V03.gz
2010-03-19,2010-03-20 04:25:05,spring,2010,12,KRIW,1269059105,KRIW20100320_042237_V03.gz
2010-03-20,2010-03-21 04:26:16,spring,2010,12,KRIW,1269145576,KRIW20100321_042319_V03.gz
2010-03-21,2010-03-22 04:27:27,spring,2010,12,KRIW,1269232047,KRIW20100322_042328_V03.gz
2010-03-22,2010-03-23 04:28:37,spring,2010,12,KRIW,1269318517,KRIW20100323_043119_V03.gz
2010-03-23,2010-03-24 04:29:48,spring,2010,12,KRIW,1269404988,KRIW20100324_043139_V03.gz
2010-03-24,2010-03-25 04:30:58,spring,2010,12,KRIW,1269491458,KRIW20100325_043158_V03.gz
2010-03-25,2010-03-26 04:32:09,spring,2010,12,KRIW,1269577929,KRIW20100326_043414_V03.gz
2010-03-26,2010-03-27 04:33:19,spring,2010,13,KRIW,1269664399,KRIW20100327_043212_V03.gz
2010-03-27,2010-03-28 04:34:29,spring,2010,13,KRIW,1269750869,KRIW20100328_043821_V03.gz
2010-03-28,2010-03-29 04:35:39,spring,2010,13,KRIW,1269837339,KRIW20100329_043749_V03.gz
2010-03-29,2010-03-30 04:36:49,spring,2010,13,KRIW,1269923809,KRIW20100330_043659_V03.gz
2010-03-30,2010-03-31 04:37:59,spring,2010,13,KRIW,1270010279,KRIW20100331_043644_V03.gz
2010-03-31,2010-04-01 04:39:09,spring,2010,13,KRIW,1270096749,KRIW20100401_044006_V03.gz
2010-04-01,2010-04-02 04:40:19,spring,2010,13,KRIW,1270183219,KRIW20100402_044252_V03.gz
2010-04-02,2010-04-03 04:41:29,spring,2010,14,KRIW,1270269689,KRIW20100403_044449_V03.gz
2010-04-03,2010-04-04 04:42:39,spring,2010,14,KRIW,1270356159,KRIW20100404_044440_V03.gz
2010-04-04,2010-04-05 04:43:49,spring,2010,14,KRIW,1270442629,KRIW20100405_044536_V03.gz
2010-04-05,2010-04-06 04:44:58,spring,2010,14,KRIW,1270529098,KRIW20100406_044458_V03.gz
2010-04-06,2010-04-07 04:46:08,spring,2010,14,KRIW,1270615568,KRIW20100407_044509_V03.gz
2010-04-07,2010-04-08 04:47:18,spring,2010,14,KRIW,1270702038,KRIW20100408_044559_V03.gz
2010-04-08,2010-04-09 04:48:28,spring,2010,14,KRIW,1270788508,KRIW20100409_044651_V03.gz
2010-04-09,2010-04-10 04:49:37,spring,2010,15,KRIW,1270874977,KRIW20100410_044734_V03.gz
2010-04-10,2010-04-11 04:50:47,spring,2010,15,KRIW,1270961447,KRIW20100411_044830_V03.gz
2010-04-11,2010-04-12 04:51:57,spring,2010,15,KRIW,1271047917,KRIW20100412_044845_V03.gz
2010-04-12,2010-04-13 04:53:07,spring,2010,15,KRIW,1271134387,KRIW20100413_045203_V03.gz
2010-04-13,2010-04-14 04:54:17,spring,2010,15,KRIW,1271220857,KRIW20100414_045510_V03.gz
2010-04-14,2010-04-15 04:55:26,spring,2010,15,KRIW,1271307326,KRIW20100415_045706_V03.gz
2010-04-15,2010-04-16 04:56:36,spring,2010,15,KRIW,1271393796,KRIW20100416_045647_V03.gz
2010-04-16,2010-04-17 04:57:46,spring,2010,16,KRIW,1271480266,KRIW20100417_045630_V03.gz
2010-04-17,2010-04-18 04:58:56,spring,2010,16,KRIW,1271566736,KRIW20100418_050022_V03.gz
2010-04-18,2010-04-19 05:00:06,spring,2010,16,KRIW,1271653206,KRIW20100419_045755_V03.gz
2010-04-19,2010-04-20 05:01:15,spring,2010,16,KRIW,1271739675,KRIW20100420_050549_V03.gz
2010-04-20,2010-04-21 05:02:25,spring,2010,16,KRIW,1271826145,KRIW20100421_050016_V03.gz
2010-04-21,2010-04-22 05:03:35,spring,2010,16,KRIW,1271912615,KRIW20100422_050354_V03.gz
2010-04-22,2010-04-23 05:04:45,spring,2010,16,KRIW,1271999085,KRIW20100423_050337_V03.gz
2010-04-23,2010-04-24 05:05:54,spring,2010,17,KRIW,1272085554,KRIW20100424_050532_V03.gz
2010-04-24,2010-04-25 05:07:04,spring,2010,17,KRIW,1272172024,KRIW20100425_051141_V03.gz
2010-04-25,2010-04-26 05:08:13,spring,2010,17,KRIW,1272258493,KRIW20100426_050601_V03.gz
2010-04-26,2010-04-27 05:09:23,spring,2010,17,KRIW,1272344963,KRIW20100427_051027_V03.gz
2010-04-27,2010-04-28 05:10:32,spring,2010,17,KRIW,1272431432,KRIW20100428_051106_V03.gz
2010-04-28,2010-04-29 05:11:41,spring,2010,17,KRIW,1272517901,KRIW20100429_051151_V03.gz
2010-04-29,2010-04-30 05:12:51,spring,2010,17,KRIW,1272604371,KRIW20100430_051523_V03.gz
2010-04-30,2010-05-01 05:14:00,spring,2010,18,KRIW,1272690840,KRIW20100501_051111_V03.gz
2010-05-01,2010-05-02 05:15:08,spring,2010,18,KRIW,1272777308,KRIW20100502_051255_V03.gz
2010-05-02,2010-05-03 05:16:17,spring,2010,18,KRIW,1272863777,KRIW20100503_051451_V03.gz
2010-05-03,2010-05-04 05:17:26,spring,2010,18,KRIW,1272950246,KRIW20100504_051724_V03.gz
2010-05-04,2010-05-05 05:18:34,spring,2010,18,KRIW,1273036714,KRIW20100505_052237_V03.gz
2010-05-05,2010-05-06 05:19:42,spring,2010,18,KRIW,1273123182,KRIW20100506_051925_V03.gz
2010-05-06,2010-05-07 05:20:49,spring,2010,18,KRIW,1273209649,KRIW20100507_052537_V03.gz
2010-05-07,2010-05-08 05:21:57,spring,2010,19,KRIW,1273296117,KRIW20100508_052210_V03.gz
2010-05-08,2010-05-09 05:23:04,spring,2010,19,KRIW,1273382584,KRIW20100509_052255_V03.gz
2010-05-09,2010-05-10 05:24:11,spring,2010,19,KRIW,1273469051,KRIW20100510_052625_V03.gz
2010-05-10,2010-05-11 05:25:17,spring,2010,19,KRIW,1273555517,KRIW20100511_052725_V03.gz
2010-05-11,2010-05-12 05:26:23,spring,2010,19,KRIW,1273641983,KRIW20100512_052425_V03.gz
2010-05-12,2010-05-13 05:27:28,spring,2010,19,KRIW,1273728448,KRIW20100513_052654_V03.gz
2010-05-13,2010-05-14 05:28:33,spring,2010,19,KRIW,1273814913,KRIW20100514_053111_V03.gz
2010-05-14,2010-05-15 05:29:37,spring,2010,20,KRIW,1273901377,KRIW20100515_053209_V03.gz
2010-05-15,2010-05-16 05:30:41,spring,2010,20,KRIW,1273987841,KRIW20100516_053002_V03.gz
2010-05-16,2010-05-17 05:31:44,spring,2010,20,KRIW,1274074304,KRIW20100517_052716_V03.gz
2010-05-17,2010-05-18 05:32:47,spring,2010,20,KRIW,1274160767,KRIW20100518_053530_V03.gz
2010-05-18,2010-05-19 05:33:49,spring,2010,20,KRIW,1274247229,KRIW20100519_053533_V03.gz
2010-05-19,2010-05-20 05:34:50,spring,2010,20,KRIW,1274333690,KRIW20100520_053301_V03.gz
2010-05-20,2010-05-21 05:35:51,spring,2010,20,KRIW,1274420151,
2010-05-21,2010-05-22 05:36:50,spring,2010,21,KRIW,1274506610,KRIW20100522_053727_V03.gz
2010-05-22,2010-05-23 05:37:49,spring,2010,21,KRIW,1274593069,KRIW20100523_053919_V03.gz
2010-05-23,2010-05-24 05:38:47,spring,2010,21,KRIW,1274679527,KRIW20100524_054052_V03.gz
2010-05-24,2010-05-25 05:39:44,spring,2010,21,KRIW,1274765984,KRIW20100525_053941_V03.gz
2010-05-25,2010-05-26 05:40:40,spring,2010,21,KRIW,1274852440,KRIW20100526_054239_V03.gz
2010-05-26,2010-05-27 05:41:35,spring,2010,21,KRIW,1274938895,KRIW20100527_054129_V03.gz
2010-05-27,2010-05-28 05:42:28,spring,2010,21,KRIW,1275025348,KRIW20100528_054327_V03.gz
2010-05-28,2010-05-29 05:43:21,spring,2010,22,KRIW,1275111801,KRIW20100529_054442_V03.gz
2010-05-29,2010-05-30 05:44:13,spring,2010,22,KRIW,1275198253,KRIW20100530_054649_V03.gz
2010-05-30,2010-05-31 05:45:03,spring,2010,22,KRIW,1275284703,KRIW20100531_054735_V03.gz
2010-05-31,2010-06-01 05:45:52,spring,2010,22,KRIW,1275371152,KRIW20100601_054530_V03.gz
2010-06-01,2010-06-02 05:46:40,spring,2010,22,KRIW,1275457600,KRIW20100602_054714_V03.gz
2010-06-02,2010-06-03 05:47:26,spring,2010,22,KRIW,1275544046,KRIW20100603_054746_V03.gz
2010-06-03,2010-06-04 05:48:11,spring,2010,22,KRIW,1275630491,KRIW20100604_054939_V03.gz
2010-06-04,2010-06-05 05:48:55,spring,2010,23,KRIW,1275716935,KRIW20100605_054821_V03.gz
2010-06-05,2010-06-06 05:49:37,spring,2010,23,KRIW,1275803377,KRIW20100606_054829_V03.gz
2010-06-06,2010-06-07 05:50:17,spring,2010,23,KRIW,1275889817,KRIW20100607_054925_V03.gz
2010-06-07,2010-06-08 05:50:56,spring,2010,23,KRIW,1275976256,KRIW20100608_054904_V03.gz
2010-06-08,2010-06-09 05:51:33,spring,2010,23,KRIW,1276062693,KRIW20100609_054657_V03.gz
2010-06-09,2010-06-10 05:52:09,spring,2010,23,KRIW,1276149129,
2010-06-10,2010-06-11 05:52:43,spring,2010,23,KRIW,1276235563,KRIW20100611_055508_V03.gz
2010-06-11,2010-06-12 05:53:15,spring,2010,24,KRIW,1276321995,KRIW20100612_055518_V03.gz
2010-06-12,2010-06-13 05:53:45,spring,2010,24,KRIW,1276408425,KRIW20100613_055109_V03.gz
2010-06-13,2010-06-14 05:54:14,spring,2010,24,KRIW,1276494854,KRIW20100614_055230_V03.gz
2010-06-14,2010-06-15 05:54:41,spring,2010,24,KRIW,1276581281,
2010-06-15,2010-06-16 05:55:05,spring,2010,24,KRIW,1276667705,
2011-03-01,2011-03-02 04:02:55,spring,2011,9,KRIW,1299038575,KRIW20110302_040029_V03.gz
2011-03-02,2011-03-03 04:04:10,spring,2011,9,KRIW,1299125050,KRIW20110303_040611_V03.gz
2011-03-03,2011-03-04 04:05:25,spring,2011,9,KRIW,1299211525,KRIW20110304_040134_V03.gz
2011-03-04,2011-03-05 04:06:40,spring,2011,9,KRIW,1299298000,KRIW20110305_040911_V03.gz
2011-03-05,2011-03-06 04:07:54,spring,2011,10,KRIW,1299384474,KRIW20110306_040708_V03.gz
2011-03-06,2011-03-07 04:09:08,spring,2011,10,KRIW,1299470948,KRIW20110307_040511_V03.gz
2011-03-07,2011-03-08 04:10:21,spring,2011,10,KRIW,1299557421,KRIW20110308_041324_V03.gz
2011-03-08,2011-03-09 04:11:35,spring,2011,10,KRIW,1299643895,KRIW20110309_041145_V03.gz
2011-03-09,2011-03-10 04:12:48,spring,2011,10,KRIW,1299730368,KRIW20110310_040946_V03.gz
2011-03-10,2011-03-11 04:14:01,spring,2011,10,KRIW,1299816841,KRIW20110311_041136_V03.gz
2011-03-11,2011-03-12 04:15:14,spring,2011,10,KRIW,1299903314,KRIW20110312_041303_V03.gz
2011-03-12,2011-03-13 04:16:26,spring,2011,11,KRIW,1299989786,KRIW20110313_041958_V03.gz
2011-03-13,2011-03-14 04:17:38,spring,2011,11,KRIW,1300076258,KRIW20110314_041711_V03.gz
2011-03-14,2011-03-15 04:18:50,spring,2011,11,KRIW,1300162730,KRIW20110315_041639_V03.gz
2011-03-15,2011-03-16 04:20:02,spring,2011,11,KRIW,1300249202,KRIW20110316_041853_V03.gz
2011-03-16,2011-03-17 04:21:14,spring,2011,11,KRIW,1300335674,KRIW20110317_042254_V03.gz
2011-03-17,2011-03-18 04:22:25,spring,2011,11,KRIW,1300422145,KRIW20110318_042548_V03.gz
2011-03-18,2011-03-19 04:23:37,spring,2011,11,KRIW,1300508617,KRIW20110319_042342_V03.gz
2011-03-19,2011-03-20 04:24:48,spring,2011,12,KRIW,1300595088,KRIW20110320_042121_V03.gz
2011-03-20,2011-03-21 04:25:59,spring,2011,12,KRIW,1300681559,KRIW20110321_042827_V03.gz
2011-03-21,2011-03-22 04:27:10,spring,2011,12,KRIW,1300768030,KRIW20110322_042358_V03.gz
2011-03-22,2011-03-23 04:28:20,spring,2011,12,KRIW,1300854500,KRIW20110323_043054_V03.gz
2011-03-23,2011-03-24 04:29:31,spring,2011,12,KRIW,1300940971,KRIW20110324_042826_V03.gz
2011-03-24,2011-03-25 04:30:41,spring,2011,12,KRIW,1301027441,KRIW20110325_043258_V03.gz
2011-03-25,2011-03-26 04:31:52,spring,2011,12,KRIW,1301113912,KRIW20110326_043029_V03.gz
2011-03-26,2011-03-27 04:33:02,spring,2011,13,KRIW,1301200382,KRIW20110327_043751_V03.gz
2011-03-27,2011-03-28 04:34:12,spring,2011,13,KRIW,1301286852,KRIW20110328_043324_V03.gz
2011-03-28,2011-03-29 04:35:22,spring,2011,13,KRIW,1301373322,KRIW20110329_043635_V03.gz
2011-03-29,2011-03-30 04:36:32,spring,2011,13,KRIW,1301459792,KRIW20110330_043646_V03.gz
2011-03-30,2011-03-31 04:37:42,spring,2011,13,KRIW,1301546262,KRIW20110331_043406_V03.gz
2011-03-31,2011-04-01 04:38:52,spring,2011,13,KRIW,1301632732,KRIW20110401_043943_V03.gz
2011-04-01,2011-04-02 04:40:02,spring,2011,13,KRIW,1301719202,KRIW20110402_044410_V03.gz
2011-04-02,2011-04-03 04:41:12,spring,2011,14,KRIW,1301805672,KRIW20110403_044116_V03.gz
2011-04-03,2011-04-04 04:42:22,spring,2011,14,KRIW,1301892142,KRIW20110404_044541_V03.gz
2011-04-04,2011-04-05 04:43:32,spring,2011,14,KRIW,1301978612,KRIW20110405_044329_V03.gz
2011-04-05,2011-04-06 04:44:41,spring,2011,14,KRIW,1302065081,KRIW20110406_043952_V03.gz
2011-04-06,2011-04-07 04:45:51,spring,2011,14,KRIW,1302151551,KRIW20110407_044554_V03.gz
2011-04-07,2011-04-08 04:47:01,spring,2011,14,KRIW,1302238021,KRIW20110408_044625_V03.gz
2011-04-08,2011-04-09 04:48:11,spring,2011,14,KRIW,1302324491,KRIW20110409_044545_V03.gz
2011-04-09,2011-04-10 04:49:21,spring,2011,15,KRIW,1302410961,KRIW20110410_045104_V03.gz
2011-04-10,2011-04-11 04:50:30,spring,2011,15,KRIW,1302497430,KRIW20110411_045414_V03.gz
2011-04-11,2011-04-12 04:51:40,spring,2011,15,KRIW,1302583900,KRIW20110412_045051_V03.gz
2011-04-12,2011-04-13 04:52:50,spring,2011,15,KRIW,1302670370,KRIW20110413_045233_V03.gz
2011-04-13,2011-04-14 04:54:00,spring,2011,15,KRIW,1302756840,KRIW20110414_045435_V03.gz
2011-04-14,2011-04-15 04:55:09,spring,2011,15,KRIW,1302843309,KRIW20110415_045846_V03.gz
2011-04-15,2011-04-16 04:56:19,spring,2011,15,KRIW,1302929779,KRIW20110416_045416_V03.gz
2011-04-16,2011-04-17 04:57:29,spring,2011,16,KRIW,1303016249,KRIW20110417_045417_V03.gz
2011-04-17,2011-04-18 04:58:39,spring,2011,16,KRIW,1303102719,KRIW20110418_045943_V03.gz
2011-04-18,2011-04-19 04:59:49,spring,2011,16,KRIW,1303189189,KRIW20110419_050437_V03.gz
2011-04-19,2011-04-20 05:00:58,spring,2011,16,KRIW,1303275658,KRIW20110420_050109_V03.gz
2011-04-20,2011-04-21 05:02:08,spring,2011,16,KRIW,1303362128,KRIW20110421_045735_V03.gz
2011-04-21,2011-04-22 05:03:18,spring,2011,16,KRIW,1303448598,KRIW20110422_050329_V03.gz
2011-04-22,2011-04-23 05:04:28,spring,2011,16,KRIW,1303535068,KRIW20110423_050915_V03.gz
2011-04-23,2011-04-24 05:05:37,spring,2011,17,KRIW,1303621537,KRIW20110424_050551_V03.gz
2011-04-24,2011-04-25 05:06:47,spring,2011,17,KRIW,1303708007,KRIW20110425_050824_V03.gz
2011-04-25,2011-04-26 05:07:57,spring,2011,17,KRIW,1303794477,KRIW20110426_050926_V03.gz
2011-04-26,2011-04-27 05:09:06,spring,2011,17,KRIW,1303880946,KRIW20110427_051145_V03.gz
2011-04-27,2011-04-28 05:10:15,spring,2011,17,KRIW,1303967415,KRIW20110428_050715_V03.gz
2011-04-28,2011-04-29 05:11:25,spring,2011,17,KRIW,1304053885,KRIW20110429_051100_V03.gz
2011-04-29,2011-04-30 05:12:34,spring,2011,17,KRIW,1304140354,KRIW20110430_051707_V03.gz
2011-04-30,2011-05-01 05:13:43,spring,2011,18,KRIW,1304226823,KRIW20110501_051056_V03.gz
2011-05-01,2011-05-02 05:14:52,spring,2011,18,KRIW,1304313292,KRIW20110502_051903_V03.gz
2011-05-02,2011-05-03 05:16:00,spring,2011,18,KRIW,1304399760,KRIW20110503_051130_V03.gz
2011-05-03,2011-05-04 05:17:09,spring,2011,18,KRIW,1304486229,KRIW20110504_051443_V03.gz
2011-05-04,2011-05-05 05:18:17,spring,2011,18,KRIW,1304572697,KRIW20110505_052007_V03.gz
2011-05-05,2011-05-06 05:19:25,spring,2011,18,KRIW,1304659165,KRIW20110506_051551_V03.gz
2011-05-06,2011-05-07 05:20:33,spring,2011,18,KRIW,1304745633,KRIW20110507_052319_V03.gz
2011-05-07,2011-05-08 05:21:40,spring,2011,19,KRIW,1304832100,KRIW20110508_051925_V03.gz
2011-05-08,2011-05-09 05:22:48,spring,2011,19,KRIW,1304918568,KRIW20110509_052306_V03.gz
2011-05-09,2011-05-10 05:23:54,spring,2011,19,KRIW,1305005034,KRIW20110510_052319_V03.gz
2011-05-10,2011-05-11 05:25:01,spring,2011,19,KRIW,1305091501,KRIW20110511_052849_V03.gz
2011-05-11,2011-05-12 05:26:07,spring,2011,19,KRIW,1305177967,KRIW20110512_052648_V03.gz
2011-05-12,2011-05-13 05:27:12,spring,2011,19,KRIW,1305264432,KRIW20110513_052249_V03.gz
2011-05-13,2011-05-14 05:28:17,spring,2011,19,KRIW,1305350897,KRIW20110514_052832_V03.gz
2011-05-14,2011-05-15 05:29:22,spring,2011,20,KRIW,1305437362,KRIW20110515_053131_V03.gz
2011-05-15,2011-05-16 05:30:26,spring,2011,20,KRIW,1305523826,KRIW20110516_052851_V03.gz
2011-05-16,2011-05-17 05:31:29,spring,2011,20,KRIW,1305610289,KRIW20110517_052847_V03.gz
2011-05-17,2011-05-18 05:32:32,spring,2011,20,KRIW,1305696752,KRIW20110518_053337_V03.gz
2011-05-18,2011-05-19 05:33:34,spring,2011,20,KRIW,1305783214,KRIW20110519_053322_V03.gz
2011-05-19,2011-05-20 05:34:35,spring,2011,20,KRIW,1305869675,KRIW20110520_053726_V03.gz
2011-05-20,2011-05-21 05:35:36,spring,2011,20,KRIW,1305956136,KRIW20110521_053333_V03.gz
2011-05-21,2011-05-22 05:36:36,spring,2011,21,KRIW,1306042596,KRIW20110522_053723_V03.gz
2011-05-22,2011-05-23 05:37:35,spring,2011,21,KRIW,1306129055,KRIW20110523_054014_V03.gz
2011-05-23,2011-05-24 05:38:33,spring,2011,21,KRIW,1306215513,KRIW20110524_053901_V03.gz
2011-05-24,2011-05-25 05:39:30,spring,2011,21,KRIW,1306301970,KRIW20110525_053810_V03.gz
2011-05-25,2011-05-26 05:40:26,spring,2011,21,KRIW,1306388426,KRIW20110526_054016_V03.gz
2011-05-26,2011-05-27 05:41:21,spring,2011,21,KRIW,1306474881,KRIW20110527_054439_V03.gz
2011-05-27,2011-05-28 05:42:15,spring,2011,21,KRIW,1306561335,KRIW20110528_054407_V03.gz
2011-05-28,2011-05-29 05:43:08,spring,2011,22,KRIW,1306647788,KRIW20110529_054334_V03.gz
2011-05-29,2011-05-30 05:44:00,spring,2011,22,KRIW,1306734240,KRIW20110530_054437_V03.gz
